session_id,target
1,0.08690460589640317
2,0.0030736547976127552
3,0.0034980809139180478
4,0.09913936759862774
5,0.07452687904917213
6,0.11183488124794606
7,0.04547709467993576
8,0.0006828318902060832
9,0.10653154508890995
10,0.09850638601207495
11,0.09133344866832216
12,0.06060884075271831
13,0.0200485398407397
14,0.004993605496439533
15,0.022958294388489363
16,0.09434746007999438
17,1.4825188000021255e-16
18,0.08737724264799425
19,0.0026813128518182973
20,0.0011593657347045646
21,0.05498252347039284
22,4.7589490963718256e-29
23,7.48003815720897e-05
24,0.06762250251597804
25,0.1158372309025837
26,0.06077939324755639
27,0.07415854512726903
28,0.006484456553323346
29,0.027901027090067195
30,0.031013279179714748
31,1.4247178968825325e-15
32,0.060668940999882265
33,0.058457373263324286
34,1.0307054096108727e-34
35,0.10703729195267202
36,1.305449637683828e-29
37,3.9006539851716386e-06
38,7.215416313701632e-05
39,0.008436901524980346
40,0.0834399864242924
41,0.0011633416346062875
42,0.018818943919215323
43,0.09136188748339544
44,1.0734437039430706e-06
45,4.653387918523291e-06
46,0.013644241298776892
47,0.08789623445481505
48,0.04160142314223361
49,0.018344766615816688
50,0.021060078548817925
51,0.07726170510184445
52,0.08736292218253017
53,0.11015954669253526
54,1.5275130986905024e-13
55,0.0013841109631615885
56,0.06251448313854271
57,0.07170026829945458
58,0.0005758278573607579
59,0.04540818264137193
60,1.151778156500873e-10
61,0.008443510313262386
62,0.014857560393715977
63,0.05159449424967356
64,0.03982455015671757
65,0.026087935906372872
66,0.00919901776531592
67,0.0689214466739079
68,0.05334136465003398
69,0.1156895068810584
70,0.11117147926593726
71,3.019835191378047e-07
72,0.0514498845271393
73,0.03136623079734211
74,0.0006856180933177929
75,0.011872468112690429
76,0.014155236009791041
77,1.6899575246917204e-05
78,0.055426068035610836
79,0.11953642130697875
80,0.039177412988743755
81,0.03832543539479534
82,0.17958684152269852
83,0.0018913295584675651
84,0.03499547253765668
85,0.0017229342884552573
86,0.002461118605039559
87,0.0006525194482530924
88,0.011929055821861937
89,5.455088269049941e-10
90,0.10586690228103483
91,0.09878242798439317
92,0.09396652782135032
93,0.007037093789411885
94,0.10230543246545942
95,0.01741436397303594
96,0.002461099539741035
97,0.06887080625646913
98,3.325449404291087e-13
99,0.00014002484103374188
100,0.03816326749326245
101,0.10238121391569997
102,0.026815813285303813
103,0.1064076986084774
104,0.09751266096459177
105,1.7186288507003562e-30
106,0.1064106393915284
107,0.030501834356016895
108,2.3757800128743422e-11
109,0.022753689359938826
110,5.3316990894551805e-20
111,8.576050254863211e-05
112,6.898484342168342e-05
113,0.003983975752224032
114,0.08382643578119649
115,0.029655750498805544
116,2.815407338333762e-26
117,0.09404170876065775
118,4.30383490335799e-15
119,0.06867304083492505
120,0.01849137915944654
121,0.11036656389771614
122,0.00016726157508284873
123,0.07774790981466179
124,7.940656799650619e-07
125,0.0716917571132512
126,0.0016514124007349915
127,0.035072783198597815
128,0.05027460252177997
129,0.07713281614109763
130,0.03183290972050945
131,0.0535082769556461
132,0.060946536717278024
133,0.04653695708214469
134,0.04726920815209279
135,7.612180604366042e-07
136,0.007041099596600581
137,0.08676527130922133
138,0.06260113622303409
139,0.0012707093794517095
140,0.10717374031786164
141,0.0026909957215054234
142,0.00017198669444234513
143,0.013539941875420446
144,0.1061701032052962
145,8.727576496469572e-07
146,0.10449683549103705
147,0.06906239919515063
148,0.11614950327934667
149,0.011973557513382966
150,0.009211785079050102
151,0.013612009638444727
152,0.11380912144407812
153,0.10645893707757777
154,0.038170991641713635
155,0.07774503139607114
156,0.00028407196217967
157,0.007739285113480863
158,0.0192044808222498
159,0.019162041385402718
160,0.007738556159232487
161,0.11113685995454668
162,0.007967747026919138
163,0.0013221839541571734
164,0.1112682680279703
165,3.7174958728577786e-13
166,0.0025756579022150825
167,0.11606017291147296
168,0.03237980465755714
169,0.11076728751491673
170,0.09803959197485217
171,0.11096437984948007
172,5.081794510386098e-07
173,1.7449128633253434e-05
174,8.174620844786407e-05
175,0.0873817083460941
176,0.004765028123868636
