session_id,target
1,0.00026669796676697576
2,2.868283341088698e-05
3,0.001449857960953141
4,2.7654650620646293e-05
5,0.0023361040606540875
6,0.00013187619198123124
7,0.00783426473686777
8,0.002911573328157425
9,9.893296747622676e-05
10,0.002453446779704351
11,0.0022327442657720667
12,7.62749839243119e-05
13,0.00011380107931922856
14,0.011750530622220815
15,0.005395702691998027
16,0.000300369194695088
17,0.004407600707418254
18,4.8262305625695744e-05
19,0.009980347867001287
20,3.474236377413847e-05
21,0.06156851273549713
22,1.3202841118641209e-05
23,0.0020480943058123952
24,0.00027353776599422857
25,0.04892269720757511
26,0.0010654913343087252
27,0.00016345858966799489
28,6.601603855617889e-05
29,0.027013999235033476
30,0.0050624291265746755
31,0.01718451077837059
32,0.03391727180385155
33,0.00017415043329036087
34,0.00021028939260312487
35,0.015066234754340073
36,0.0015661564172905294
37,2.20666835993833e-05
38,2.663127098320102e-05
39,0.0049404339362096135
40,4.827289906736293e-05
41,0.0061729212354618155
42,0.00024108492984851136
43,0.002489152372001928
44,0.0009182378883387872
45,0.04066627087495552
46,0.0028885133395775823
47,0.0003840190316201707
48,0.0002067530327026871
49,0.0024081223232215398
50,7.119267641805954e-05
51,4.218078892663047e-05
52,0.0018092617895838104
53,0.05800451211019201
54,0.0024947921446288428
55,0.004638052119734577
56,0.0006100073983781237
57,5.686178786853322e-05
58,5.52362326109172e-05
59,8.282712513714769e-05
60,1.4913195677993565e-05
61,9.351875077794636e-05
62,0.0007128893327865672
63,7.13425457620047e-05
64,0.005787345681752193
65,7.332157112710999e-05
66,4.5181238340294996e-05
67,0.00042296653101772983
68,0.002045897403877664
69,0.12478509009498857
70,0.00011464717375843275
71,0.003666242032927608
72,0.003478020518602932
73,0.00227617708634069
74,0.0011711993643456777
75,0.0021062326268291164
76,0.004095205931533245
77,0.0025839862005421163
78,0.004807103717300027
79,0.0021948796683702266
80,3.93334736048797e-05
81,0.0001244898699021209
82,9.767652569013116e-05
83,4.9157157029363305e-05
84,0.3407631347695983
85,0.0025794697712511433
86,4.5829964687074646e-05
87,0.007523922222496876
88,0.004585867066085284
89,0.0028180730553077154
90,0.1737334021380972
91,8.898159481371668e-05
