session_id,target
1,9.791072970092507e-05
2,5.2366492037030525e-08
3,1.0398345890631505e-06
4,6.145147760991741e-06
5,0.00018700458048086344
6,3.951693579480597e-05
7,0.004669056742112154
8,0.0006774848776859391
9,3.193846758422034e-05
10,0.001305723517809523
11,0.0003207113357627506
12,3.326143352885577e-05
13,3.210953730877894e-05
14,0.006069456748393531
15,0.002286549281411976
16,0.0002204529525324936
17,0.0014401865933174618
18,3.4561905572683155e-05
19,0.0017174688146283149
20,1.0602544695197912e-06
21,0.029692256912125632
22,5.744662471496445e-07
23,0.0020260786527127894
24,0.0004141879026115006
25,0.01293065721260186
26,8.567239229037633e-05
27,0.00013456899007935135
28,5.92507781999551e-07
29,0.020200989608196593
30,0.000536033200776015
31,0.0236564583823491
32,0.04801525496602851
33,3.897904665046989e-05
34,1.1007354255406032e-05
35,0.012768426251136255
36,0.00016171327411964394
37,1.556891446412396e-07
38,5.652637730461857e-07
39,0.0005019359958565681
40,2.142430881487318e-06
41,0.007903706241413282
42,0.0002697552869330673
43,0.0002906434474796245
44,2.9481461953730007e-05
45,0.07682077233013636
46,0.0001480176473641788
47,0.00029326210651473597
48,1.6578352173885817e-05
49,0.0008565658425876379
50,1.923602923622878e-05
51,4.863932793103752e-07
52,0.0001549450795634167
53,0.009766746550089949
54,0.0008172337692871183
55,0.0016285126353549504
56,0.0007998377758537938
57,1.7485527360383873e-06
58,9.168296357182493e-06
59,6.734776473256347e-07
60,2.0045815724956422e-07
61,2.30806568985761e-05
62,0.00028105302976564987
63,4.968676047395578e-06
64,0.0035225480150952917
65,2.8720984625416807e-06
66,3.237240249100343e-06
67,0.00032068824417121647
68,0.0020265221026934425
69,0.05753711757789166
70,1.2986380735653414e-05
71,0.0013689466175608293
72,0.00012860438337129322
73,0.003096701959645703
74,2.5231075122670807e-06
75,0.0001551103543467873
76,0.0011795840022630066
77,0.003094885207688381
78,0.004018626586952887
79,9.974343706959045e-05
80,5.452039027275749e-06
81,2.45944885009669e-05
82,9.745093959272396e-05
83,2.7052858546198625e-07
84,0.7190330924392779
85,0.00013069310452056443
86,1.3464809922279559e-06
87,0.007377123233353962
88,0.0008337279632665698
89,0.0013468687681439924
90,0.06796993164312243
91,2.597072460468696e-05
92,5.690910948790911e-07
93,0.025403506624018954
94,1.8856311988452184e-05
95,0.0006903135950642863
96,2.538586125206483e-07
97,0.0041122356424638596
98,2.076414638866596e-05
99,5.150013297108876e-06
100,0.000706156072842497
101,0.00011945420831784529
102,0.0023580246606042096
103,8.388075923309367e-05
104,0.0002696653039034627
105,0.00043919094977265175
106,8.814135329512755e-05
107,0.00011673684659420299
108,9.888277723063966e-05
109,2.3561364567198025e-05
110,3.5638235452909218e-06
111,0.0006517529694626714
112,4.4842219022533516e-07
113,0.00022439301305614398
114,1.5046063383146724e-05
115,1.4621087266956563e-05
116,1.2025934555554067e-06
117,0.00036517513858933985
118,0.005281240848905282
119,6.997320947794192e-08
120,0.0026776090843251064
121,3.361223424083159e-06
122,9.002262498850784e-06
123,2.5654405302757493e-05
